"SampleID","SiteID","PlotID","TreeID","Position","newring","year","RW","EWW","LWW","distToMin","RD","minD","MXD","EWD","LWD","funkring"
"TW-12-238-1","TW","12","12-238","1",13,1931,2.17,1.54,0.629999999999997,0.2,459.710276497696,335.72,739.82,385.592662337662,640.886666666667,0
"TW-12-238-1","TW","12","12-238","1",14,1932,2.73,1.10999999999999,1.62,0.29,434.417765567766,336.62,735.67,378.319279279279,472.855617283951,0
"TW-12-238-1","TW","12","12-238","1",15,1933,2.08,1.04,1.04,0.11,412.849615384615,320.56,729.36,361.805,463.894230769231,0
"TW-12-238-1","TW","12","12-238","1",16,1934,1.8,0.590000000000005,1.21,0.4,433.917611111111,321.09,683.37,359.20406779661,470.348181818182,0
"TW-12-238-1","TW","12","12-238","1",17,1935,1.89,0.889999999999995,0.999999999999995,0.47,390.19455026455,316.13,642.36,344.296741573034,431.0436,0
"TW-12-238-1","TW","12","12-238","1",18,1936,1.3,0.709999999999996,0.589999999999998,0.34,410.208846153846,314.27,627.01,347.30661971831,485.904745762712,0
"TW-12-238-1","TW","12","12-238","1",19,1937,1.71,0.750000000000002,0.960000000000003,0.31,368.46701754386,276.19,634.56,324.253866666667,403.008541666667,0
"TW-12-238-1","TW","12","12-238","1",20,1938,0.949999999999998,0.369999999999999,0.58,0.23,432.485368421053,336.26,647.9,360.524054054054,478.391724137931,0
"TW-12-238-1","TW","12","12-238","1",21,1939,0.999999999999995,0.499999999999995,0.499999999999995,0.15,416.2415,323.4,711.35,358.9724,473.5106,0
"TW-12-238-1","TW","12","12-238","1",22,1940,0.879999999999997,0.429999999999995,0.449999999999998,0.26,380.789772727273,300.28,588.98,333.082790697674,426.376444444444,0
"TW-12-238-1","TW","12","12-238","1",23,1941,1.54,0.69,0.850000000000003,0.06,417.792987012987,283.63,737.06,327.707101449275,490.921529411765,0
"TW-12-238-1","TW","12","12-238","1",24,1942,1.45,1.02000000000001,0.430000000000002,0.38,414.792206896552,298.44,838.1,343.38637254902,584.173488372093,0
"TW-12-238-1","TW","12","12-238","1",25,1943,1.83,0.709999999999996,1.12,0.35,447.955737704918,329.28,654.78,360.153802816901,503.615892857143,0
"TW-12-238-1","TW","12","12-238","1",26,1944,0.970000000000001,0.589999999999998,0.379999999999997,0.31,360.707216494845,291.97,536.62,315.78593220339,430.453421052632,0
"TW-12-238-1","TW","12","12-238","1",27,1945,0.83,0.290000000000001,0.540000000000001,0.11,499.265180722892,342.36,688.5,375.954482758621,565.487592592593,0
"TW-12-238-1","TW","12","12-238","1",28,1946,0.869999999999999,0.529999999999996,0.339999999999998,0.23,459.348505747126,316.84,780.85,350.683018867925,628.738823529412,0
"TW-12-238-1","TW","12","12-238","1",29,1947,0.76,0.320000000000002,0.439999999999993,0.07,447.558421052632,354.74,654.67,388.5546875,490.470227272727,0
"TW-12-238-1","TW","12","12-238","1",30,1948,0.770000000000005,0.240000000000004,0.53000000000001,0.1,464.818051948052,325.98,668.84,367.814583333333,508.744150943396,0
"TW-12-238-1","TW","12","12-238","1",31,1949,1.80000000000001,0.979999999999999,0.820000000000002,0.51,391.3915,280.34,716.8,320.846632653061,475.701219512195,0
"TW-12-238-1","TW","12","12-238","1",32,1950,1.68999999999999,0.909999999999991,0.779999999999996,0.37,425.090414201183,302.38,721.81,352.081428571429,510.267564102564,0
"TW-12-238-1","TW","12","12-238","1",33,1951,1.03,0.449999999999998,0.579999999999993,0.2,470.293689320388,351.93,676.81,381.686666666667,539.040517241379,0
"TW-12-238-1","TW","12","12-238","1",34,1952,1.62,0.87999999999999,0.740000000000004,0.48,445.982962962963,308.27,751.06,347.722840909091,562.832837837838,0
"TW-12-238-1","TW","12","12-238","1",35,1953,1.51,0.690000000000007,0.820000000000002,0.3,476.535033112583,334.11,746.99,372.110724637681,564.404268292683,0
"TW-12-238-1","TW","12","12-238","1",36,1954,1.32999999999999,0.479999999999999,0.849999999999989,0.24,461.756015037594,317.1,758.63,369.239583333333,514.000588235294,0
"TW-12-238-1","TW","12","12-238","1",37,1955,1.46,0.589999999999998,0.869999999999999,0.33,460.597328767123,301.86,772.46,352.540169491525,533.877471264368,0
"TW-12-238-1","TW","12","12-238","1",38,1956,0.439999999999993,0.149999999999986,0.290000000000001,0.03,544.679545454545,373.89,724.21,411.042666666667,613.802068965517,0
"TW-12-238-1","TW","12","12-238","1",39,1957,0.839999999999998,0.359999999999994,0.479999999999999,0.16,466.499047619048,339.49,641.81,370.079722222222,538.813541666667,0
"TW-12-238-1","TW","12","12-238","1",40,1958,0.89000000000001,0.250000000000009,0.64000000000001,0.18,407.834157303371,324.03,535.3,359.7604,426.61296875,0
"TW-12-238-1","TW","12","12-238","1",41,1959,0.800000000000006,0.369999999999999,0.430000000000002,0.09,468.938625,355.28,668.07,373.774594594595,550.823953488372,0
"TW-12-238-1","TW","12","12-238","1",42,1960,0.659999999999991,0.319999999999988,0.339999999999998,0.18,415.757727272727,332.5,551.93,357.6878125,470.411764705882,0
"TW-12-238-1","TW","12","12-238","1",43,1961,0.619999999999999,0.299999999999992,0.320000000000002,0.04,452.243387096774,351.75,605.34,377.045333333333,522.7415625,0
"TW-12-238-1","TW","12","12-238","1",44,1962,0.679999999999988,0.149999999999986,0.529999999999996,0.11,430.116323529412,349.22,553.98,371.554666666667,446.690377358491,0
"TW-12-238-1","TW","12","12-238","1",45,1963,0.619999999999999,0.609999999999994,0,0.59,415.514677419355,327.41,504.43,416.438032786885,359.19,1
"TW-12-238-1","TW","12","12-238","1",46,1964,1.2,0.559999999999997,0.639999999999995,0.21,451.46825,313.83,710.44,346.055178571429,543.7046875,0
"TW-12-238-1","TW","12","12-238","1",47,1965,1.53999999999999,0.829999999999993,0.709999999999989,0.31,440.86512987013,303.7,692.75,347.757951807229,549.708732394366,0
"TW-12-238-1","TW","12","12-238","1",48,1966,1.74999999999999,0.889999999999995,0.859999999999994,0.49,519.089885714286,340.21,833.07,386.773033707865,656.022441860465,0
"TW-12-238-1","TW","12","12-238","1",49,1967,1.9,1.01,0.889999999999995,0.51,467.825526315789,334.56,701.97,371.751287128713,576.853595505618,0
"TW-12-238-1","TW","12","12-238","1",50,1968,1.99999999999999,0.669999999999997,1.32999999999999,0.36,483.00325,312.77,765.53,364.91776119403,542.48992481203,0
"TW-12-238-1","TW","12","12-238","1",51,1969,1.73999999999999,0.98999999999999,0.749999999999995,0.35,434.916379310345,312.68,695.56,349.041414141414,548.271333333333,0
"TW-12-238-1","TW","12","12-238","1",52,1970,1.65,1.02000000000001,0.630000000000005,0.21,462.730363636364,322.51,780.14,361.060490196078,627.33873015873,0
"TW-12-238-1","TW","12","12-238","1",53,1971,1.21999999999999,0.549999999999992,0.669999999999997,0.16,487.154754098361,359.28,727.64,396.549454545455,561.53223880597,0
"TW-12-238-1","TW","12","12-238","1",54,1972,1.21999999999999,0.820000000000002,0.400000000000001,0.19,465.065245901639,348.22,790.58,385.347317073171,628.487,0
"TW-12-238-1","TW","12","12-238","1",55,1973,1.32999999999999,0.740000000000004,0.589999999999998,0.18,437.127819548872,306.6,750.47,351.471486486486,544.561186440678,0
"TW-12-238-1","TW","12","12-238","1",56,1974,0.990000000000004,0.469999999999994,0.520000000000005,0.22,469.039898989899,317.9,719.87,356.819787234043,570.469615384615,0
"TW-12-238-1","TW","12","12-238","1",57,1975,1.08000000000001,0.630000000000005,0.449999999999998,0.22,409.182314814815,323.85,630.03,352.592222222222,488.408444444444,0
"TW-12-238-1","TW","12","12-238","1",58,1976,1.11000000000001,0.520000000000005,0.589999999999998,0.19,435.677117117117,314.54,697.69,352.510769230769,508.976271186441,0
"TW-12-238-1","TW","12","12-238","1",59,1977,0.690000000000007,0.360000000000009,0.330000000000007,0.14,448.530579710145,342.18,645.07,374.846111111111,528.913636363636,0
"TW-12-238-1","TW","12","12-238","1",60,1978,0.919999999999997,0.48999999999999,0.430000000000002,0.18,393.947608695652,306.34,544.77,343.444285714286,451.497906976744,0
"TW-12-238-1","TW","12","12-238","1",61,1979,1.04,0.450000000000012,0.589999999999998,0.11,421.537019230769,322.43,610.43,357.030444444444,470.736949152542,0
"TW-12-238-1","TW","12","12-238","1",62,1980,1.31,0.669999999999997,0.639999999999995,0.33,408.380381679389,304.05,614.16,338.233582089552,481.8153125,0
"TW-12-238-1","TW","12","12-238","1",63,1981,0.999999999999995,0.219999999999994,0.779999999999996,0.19,449.2701,341.19,620.25,372.067727272727,471.045128205128,0
"TW-12-238-1","TW","12","12-238","1",64,1982,0.880000000000005,0.380000000000005,0.500000000000009,0.13,444.916022727273,355.64,636.61,388.699210526316,487.6408,0
"TW-12-238-1","TW","12","12-238","1",65,1983,1.07,0.570000000000002,0.499999999999995,0.22,436.655700934579,314.36,701.52,360.93947368421,522.9722,0
"TW-12-238-1","TW","12","12-238","1",66,1984,1.40999999999999,0.859999999999994,0.549999999999992,0.25,460.334184397163,342.72,797.87,381.618372093023,583.417090909091,0
"TW-12-238-1","TW","12","12-238","1",67,1985,1.4,0.779999999999996,0.619999999999999,0.21,436.780214285714,320.47,722.04,359.711282051282,533.737903225806,0
"TW-12-238-1","TW","12","12-238","1",68,1986,1.68999999999999,0.909999999999991,0.779999999999996,0.09,500.352307692308,337.33,827.21,382.924835164835,637.351025641026,0
"TW-12-238-1","TW","12","12-238","1",69,1987,2.10999999999999,1.01999999999999,1.09,0.18,504.844360189573,358.28,787.61,397.893137254902,604.927155963303,0
"TW-12-238-1","TW","12","12-238","1",70,1988,2.17,1.34999999999999,0.820000000000002,0.58,455.53866359447,332.94,771.4,377.068074074074,584.728048780488,0
"TW-12-238-1","TW","12","12-238","1",71,1989,1.15999999999999,0.62999999999999,0.529999999999996,0.32,519.545948275862,387.07,778.13,421.93380952381,635.575471698113,0
"TW-12-238-1","TW","12","12-238","1",72,1990,1.65,0.570000000000002,1.08000000000001,0.1,431.832303030303,314.63,655.76,362.829473684211,468.250462962963,0
"TW-12-238-1","TW","12","12-238","1",73,1991,1.34000000000001,0.51,0.830000000000007,0.16,439.243805970149,343.08,631.32,374.74431372549,478.876024096386,0
"TW-12-238-1","TW","12","12-238","1",74,1992,1.76,0.860000000000009,0.900000000000001,0.29,464.093579545455,328.03,726.95,371.381395348837,552.685222222222,0
"TW-12-238-1","TW","12","12-238","1",75,1993,1.54999999999999,0.499999999999995,1.04999999999999,0.31,455.037032258065,340.39,680.92,377.5204,491.949714285714,0
"TW-12-238-1","TW","12","12-238","1",76,1994,1.28,0.380000000000005,0.900000000000001,0.3,409.3925,332.14,575.18,361.189736842105,429.744777777778,0
"TW-12-238-1","TW","12","12-238","1",77,1995,1.17,0.520000000000005,0.650000000000001,0.09,430.040341880342,340.39,608.95,368.329423076923,479.409076923077,0
"TW-12-238-1","TW","12","12-238","1",78,1996,0.589999999999998,0.130000000000005,0.460000000000003,0.05,495.477796610169,398.49,601.63,421.423076923077,516.406304347826,0
"TW-12-238-1","TW","12","12-238","1",79,1997,0.799999999999992,0.23999999999999,0.559999999999997,0.06,433.235875,350.21,548.24,379.647083333333,456.2025,0
"TW-12-238-1","TW","12","12-238","1",80,1998,1.33000000000001,0.330000000000007,1.00000000000001,0.13,408.115413533835,330.53,521.25,355.090606060606,425.6136,0
"TW-12-238-1","TW","12","12-238","1",81,1999,0.799999999999992,0.23999999999999,0.559999999999983,0.13,482.41275,345.79,619.93,372.15375,529.666607142857,0
"TW-12-238-1","TW","12","12-238","1",82,2000,0.609999999999994,0.169999999999997,0.440000000000007,0.05,482.940327868852,400.63,560.98,421.324705882353,506.746363636364,0
"TW-12-238-1","TW","12","12-238","1",83,2001,1.04999999999999,0.109999999999994,0.939999999999978,0.07,466.812095238095,354.28,606.29,387.766363636364,476.062127659574,0
"TW-12-238-1","TW","12","12-238","1",84,2002,0,0,0,NA,NA,NA,NA,NA,NA,0
"TW-12-238-1","TW","12","12-238","1",85,2003,0.880000000000005,0.130000000000005,0.750000000000009,0.04,434.256818181818,349.85,521.75,371.601538461538,445.117066666667,0
"TW-12-238-1","TW","12","12-238","1",86,2004,0.600000000000003,0.559999999999983,0.0400000000000011,0.53,444.4105,349.85,499.66,448.214642857143,391.1525,1
"TW-12-238-1","TW","12","12-238","1",87,2005,1.06000000000001,0.229999999999999,0.830000000000022,0.11,458.751981132075,342.36,612.78,367.967826086957,483.909036144578,0
"TW-12-238-1","TW","12","12-238","1",88,2006,0.600000000000003,0.0799999999999932,0.519999999999991,0.03,490.7475,387.35,575.08,403.93375,504.103461538462,0
"TW-12-238-1","TW","12","12-238","1",89,2007,0.690000000000007,0.690000000000007,0,0.66,493.618695652174,374.17,611.29,493.618695652174,NA,0
"TW-12-238-1","TW","12","12-238","1",90,2008,1.23,0.639999999999995,0.589999999999984,0.31,424.519674796748,315.51,653.47,341.92625,514.112542372881,0
"TW-12-238-1","TW","12","12-238","1",91,2009,1.42999999999999,0.629999999999976,0.799999999999992,0.34,427.473636363636,310.65,593.6,362.440634920635,478.687125,0
"TW-12-238-1","TW","12","12-238","1",92,2010,1.25000000000001,0.650000000000015,0.600000000000003,0.26,492.18168,365.2,728.21,395.389076923077,597.040333333333,0
"TW-12-238-1","TW","12","12-238","1",93,2011,1.6,0.740000000000018,0.859999999999994,0.28,512.0955625,387.35,748.97,419.075810810811,592.135813953488,0
"TW-12-238-1","TW","12","12-238","1",94,2012,1.39999999999999,0.499999999999981,0.899999999999986,0.12,529.642642857143,405.59,735.9,436.5968,581.334777777778,0
"TW-12-238-1","TW","12","12-238","1",95,2013,0.870000000000014,0.190000000000007,0.680000000000016,0.11,491.543218390805,372.88,619.61,406.167368421053,515.398235294118,0
"TW-12-238-1","TW","12","12-238","1",96,2014,1.21000000000002,0.460000000000017,0.750000000000009,0.17,530.185289256198,376.46,753.15,415.650217391304,600.433466666667,0
"TW-12-238-1","TW","12","12-238","1",97,2015,1.60999999999999,0.53000000000001,1.07999999999999,0.14,454.356459627329,314.01,646.7,356.902641509434,502.181018518518,0
"TW-12-238-1","TW","12","12-238","1",98,2016,0.890000000000024,0.30000000000002,0.590000000000013,0.2,518.02,391.98,667.96,421.203666666667,567.248644067797,0
"TW-12-238-1","TW","12","12-238","1",99,2017,0.130000000000005,0.130000000000005,0,0.11,391.326153846154,315.16,462.37,391.326153846154,NA,0
"TW-12-238-2","TW","12","12-238","2",1,1931,2.52,2.04,0.48,2.02,423.857976190476,335.78,606.56,431.5075,391.3475,1
"TW-12-238-2","TW","12","12-238","2",2,1932,3.64,3.1,0.54,3.08,372.810576923077,295.46,565.41,380.120806451613,330.844444444444,1
"TW-12-238-2","TW","12","12-238","2",3,1933,2.68,0.320000000000001,2.36,0.16,391.865410447761,280.92,532.86,313.4134375,402.502966101695,0
"TW-12-238-2","TW","12","12-238","2",4,1934,4.25,0.36,3.89,0.19,394.347364705882,304.17,592.55,335.851111111111,399.760899742931,0
"TW-12-238-2","TW","12","12-238","2",5,1935,3.07,0.870000000000001,2.2,0.45,372.984951140065,303.12,560.47,333.175632183908,388.727727272727,0
"TW-12-238-2","TW","12","12-238","2",6,1936,3.84,0.449999999999998,3.39,0.18,423.908619791667,317.25,709.84,355.059555555556,433.047876106195,0
"TW-12-238-2","TW","12","12-238","2",7,1937,3.12,1.79,1.33,1.37,426.66891025641,304.52,732.58,349.24156424581,530.875639097744,0
"TW-12-238-2","TW","12","12-238","2",8,1938,2.86,2.04,0.819999999999999,1.19,428.908706293706,322.11,744.89,363.681715686275,591.180731707317,0
"TW-12-238-2","TW","12","12-238","2",9,1939,2.14,1.68,0.459999999999999,0.97,403.423177570093,317.69,740.16,362.65,552.333913043478,0
"TW-12-238-2","TW","12","12-238","2",10,1940,1.8,1.03,0.770000000000002,0.57,384.160055555556,292.07,719.58,327.460291262136,460.005194805195,0
"TW-12-238-2","TW","12","12-238","2",11,1941,2.63,1.22,1.41,0.66,412.673574144487,284.54,739.24,325.307295081967,488.267092198582,0
"TW-12-238-2","TW","12","12-238","2",12,1942,2.42,1.53,0.889999999999995,1.11,412.150661157025,297.72,737.63,333.81339869281,546.820337078652,0
"TW-12-238-2","TW","12","12-238","2",13,1943,2.27,0.590000000000005,1.68,0.37,418.507444933921,310.48,726.98,346.619322033898,443.753869047619,0
"TW-12-238-2","TW","12","12-238","2",14,1944,1.7,1.21,0.489999999999997,0.3,382.479764705882,308.46,690.53,345.317107438017,474.248775510204,0
"TW-12-238-2","TW","12","12-238","2",15,1945,1.67999999999999,1.01,0.669999999999997,0.31,441.484226190476,327.95,763.12,362.275544554455,560.888358208955,0
"TW-12-238-2","TW","12","12-238","2",16,1946,1.78999999999999,1.22,0.569999999999995,0.42,411.794022346369,297.8,775.55,340.689836065574,563.981929824561,0
"TW-12-238-2","TW","12","12-238","2",17,1947,1.35,0.749999999999995,0.599999999999996,0.24,430.183185185185,313.64,761.6,365.154266666667,511.469333333333,0
"TW-12-238-2","TW","12","12-238","2",18,1948,0.879999999999997,0.539999999999994,0.339999999999998,0.2,475.416818181818,331.42,766.98,369.584444444444,643.503529411765,0
"TW-12-238-2","TW","12","12-238","2",19,1949,1.89,1.06,0.83,0.44,415.014920634921,295.72,749.4,342.905566037736,507.106385542169,0
"TW-12-238-2","TW","12","12-238","2",20,1950,1.58,0.500000000000002,1.08,0.24,419.517405063291,305.84,684.74,351.2896,451.104351851852,0
"TW-12-238-2","TW","12","12-238","2",21,1951,0.94,0.33,0.609999999999994,0.08,449.311382978723,330.53,595.7,358.540909090909,498.416721311475,0
"TW-12-238-2","TW","12","12-238","2",22,1952,1.17,0.720000000000001,0.449999999999998,0.27,408.419487179487,282.99,702.4,333.373611111111,528.492888888889,0
"TW-12-238-2","TW","12","12-238","2",23,1953,1.42,0.650000000000001,0.769999999999998,0.35,425.639507042254,310.57,680.52,348.258,490.961558441558,0
"TW-12-238-2","TW","12","12-238","2",24,1954,1.3,0.479999999999999,0.819999999999995,0.14,422.708923076923,331.51,717.42,367.463333333333,455.047804878049,0
"TW-12-238-2","TW","12","12-238","2",25,1955,1.05,0.569999999999995,0.479999999999999,0.18,439.397238095238,312.76,738.9,356.675263157895,537.629583333333,0
"TW-12-238-2","TW","12","12-238","2",26,1956,0.44,0.159999999999999,0.280000000000003,0.08,519.896136363636,380,714.13,403.26875,586.540357142857,0
"TW-12-238-2","TW","12","12-238","2",27,1957,0.900000000000001,0.520000000000005,0.379999999999997,0.16,470.263111111111,342.75,778.5,379.059423076923,595.068157894737,0
"TW-12-238-2","TW","12","12-238","2",28,1958,0.959999999999996,0.479999999999999,0.479999999999999,0.07,414.699375,306.97,651.09,353.896666666667,475.502083333333,0
"TW-12-238-2","TW","12","12-238","2",29,1959,0.710000000000003,0.44,0.269999999999998,0.07,472.795492957746,353,790.21,387.009090909091,612.595555555556,0
"TW-12-238-2","TW","12","12-238","2",30,1960,0.720000000000001,0.420000000000004,0.299999999999999,0.18,420.244027777778,333.55,623.9,369.630476190476,491.103,0
"TW-12-238-2","TW","12","12-238","2",31,1961,0.520000000000005,0.240000000000004,0.280000000000003,0.06,441.479807692308,345.8,617.6,374.02625,499.297142857143,0
"TW-12-238-2","TW","12","12-238","2",32,1962,0.769999999999998,0.400000000000001,0.369999999999999,0.01,433.313506493507,339.09,659.16,367.1005,504.895135135135,0
"TW-12-238-2","TW","12","12-238","2",33,1963,0.649999999999993,0.149999999999993,0.499999999999995,0.11,420.341230769231,349.13,565.41,384.898,430.9742,0
"TW-12-238-2","TW","12","12-238","2",34,1964,0.699999999999998,0.229999999999999,0.470000000000001,0.05,417.269571428571,305.49,604.97,340.726956521739,454.726595744681,0
"TW-12-238-2","TW","12","12-238","2",35,1965,1.15,0.700000000000005,0.449999999999998,0.08,444.387130434783,319.9,740.51,356.720571428571,580.757333333333,0
"TW-12-238-2","TW","12","12-238","2",36,1966,1.14999999999999,0.779999999999996,0.369999999999999,0.31,492.689652173913,333.73,948.64,380.667820512821,728.843783783784,0
"TW-12-238-2","TW","12","12-238","2",37,1967,1.67,0.959999999999996,0.709999999999996,0.28,467.808982035928,307.76,911.02,373.645,595.129295774648,0
"TW-12-238-2","TW","12","12-238","2",38,1968,1.37,0.859999999999994,0.51,0.18,459.266642335766,322.64,839.32,365.745813953488,616.968431372549,0
"TW-12-238-2","TW","12","12-238","2",39,1969,1.24,0.840000000000013,0.400000000000001,0.29,456.731209677419,327.07,850.39,365.29369047619,648.75,0
"TW-12-238-2","TW","12","12-238","2",40,1970,1.64,0.919999999999997,0.719999999999994,0.21,456.326646341463,293.28,872.01,351.604456521739,590.138333333333,0
"TW-12-238-2","TW","12","12-238","2",41,1971,0.999999999999995,0.449999999999998,0.549999999999992,0.1,525.6124,370.13,757.06,410.412666666667,619.866727272727,0
"TW-12-238-2","TW","12","12-238","2",42,1972,1.21999999999999,0.839999999999998,0.37999999999999,0.13,477.375081967213,351.11,874.89,392.537976190476,664.909736842105,0
"TW-12-238-2","TW","12","12-238","2",43,1973,1.37,0.919999999999997,0.449999999999998,0.07,419.099489051095,294.33,823.23,346.382282608696,567.765777777778,0
"TW-12-238-2","TW","12","12-238","2",44,1974,0.659999999999991,0.439999999999993,0.219999999999994,0.07,439.468939393939,341.05,683.96,373.987272727273,570.432272727273,0
"TW-12-238-2","TW","12","12-238","2",45,1975,1.17,0.600000000000003,0.570000000000002,0.26,466.366752136752,331.86,785.94,371.579333333333,566.14298245614,0
"TW-12-238-2","TW","12","12-238","2",46,1976,1.31,0.969999999999994,0.339999999999998,0.31,447.22786259542,325.91,904.87,368.81824742268,670.925882352941,0
"TW-12-238-2","TW","12","12-238","2",47,1977,0.39000000000001,0.170000000000011,0.220000000000008,0.07,459.766666666667,376.7,584.18,404.712941176471,502.308181818182,0
"TW-12-238-2","TW","12","12-238","2",48,1978,0.64000000000001,0.250000000000009,0.39000000000001,0.05,412.4725,332.13,569.95,352.8904,450.666153846154,0
"TW-12-238-2","TW","12","12-238","2",49,1979,0.720000000000008,0.420000000000011,0.300000000000006,0.09,442.978888888889,334,703.75,365.270476190476,551.770666666667,0
"TW-12-238-2","TW","12","12-238","2",50,1980,0.76,0.370000000000014,0.389999999999995,0.18,435.671578947368,321.05,691.98,350.942432432432,516.055641025641,0
"TW-12-238-2","TW","12","12-238","2",51,1981,0.529999999999996,0.529999999999996,0,0.5,457.70679245283,366.85,625.08,457.70679245283,NA,0
"TW-12-238-2","TW","12","12-238","2",52,1982,0.770000000000005,0.229999999999999,0.540000000000001,0.1,468.975064935065,357.78,706.11,389.438695652174,502.851666666667,0
"TW-12-238-2","TW","12","12-238","2",53,1983,1.16000000000001,0.710000000000003,0.449999999999998,0.11,481.743275862069,304.61,926.61,366.590845070423,663.428222222222,0
"TW-12-238-2","TW","12","12-238","2",54,1984,0.999999999999995,0.599999999999989,0.400000000000001,0.08,516.5813,348.41,890.13,403.258166666667,686.566,0
"TW-12-238-2","TW","12","12-238","2",55,1985,1.2,0.909999999999991,0.290000000000001,0.07,410.498,296.33,895.32,344.238901098901,618.414482758621,0
"TW-12-238-2","TW","12","12-238","2",56,1986,1.44000000000001,0.940000000000007,0.499999999999995,0.36,442.025138888889,312.24,858.43,358.509574468085,599.0344,0
"TW-12-238-2","TW","12","12-238","2",57,1987,1.29999999999999,0.849999999999989,0.449999999999998,0.13,412.252846153846,290.77,901.43,344.474588235294,540.278444444444,0
"TW-12-238-2","TW","12","12-238","2",58,1988,1.65,0.769999999999991,0.880000000000005,0.25,484.562848484848,321.31,902.83,363.878181818182,590.161931818182,0
"TW-12-238-2","TW","12","12-238","2",59,1989,1.18,0.520000000000005,0.659999999999991,0.05,558.243813559322,370.59,920.14,421.477307692308,665.999242424242,0
"TW-12-238-2","TW","12","12-238","2",60,1990,1.9,0.949999999999998,0.949999999999998,0.24,461.729210526316,320.08,843.25,370.870105263158,552.588315789474,0
"TW-12-238-2","TW","12","12-238","2",61,1991,1.71,1.06000000000001,0.650000000000001,0.17,455.830467836257,316.72,900.92,370.530377358491,594.935230769231,0
"TW-12-238-2","TW","12","12-238","2",62,1992,2.10999999999999,1.40999999999999,0.699999999999998,0.35,428.96009478673,282.99,911.02,337.949574468085,612.281285714286,0
"TW-12-238-2","TW","12","12-238","2",63,1993,1.31,0.839999999999998,0.469999999999994,0.54,457.337251908397,333.64,844.6,376.428928571429,601.939361702128,0
"TW-12-238-2","TW","12","12-238","2",64,1994,0.98999999999999,0.600000000000003,0.389999999999995,0.17,442.355757575758,350.12,722.99,386.826333333333,527.785641025641,0
"TW-12-238-2","TW","12","12-238","2",65,1995,1.15,0.779999999999996,0.369999999999999,0.24,446.063739130435,324.67,877.65,374.570128205128,596.78,0
"TW-12-238-2","TW","12","12-238","2",66,1996,0.460000000000003,0.249999999999995,0.210000000000003,0.06,512.284565217391,365.49,827.96,414.7356,628.414285714286,0
"TW-12-238-2","TW","12","12-238","2",67,1997,0.930000000000002,0.490000000000004,0.439999999999993,0.06,431.265483870968,309.95,773.31,359.759387755102,510.897272727273,0
"TW-12-238-2","TW","12","12-238","2",68,1998,1.26999999999999,0.939999999999993,0.329999999999993,0.15,407.929606299213,307.76,844.35,353.383191489362,563.304242424242,0
"TW-12-238-2","TW","12","12-238","2",69,1999,0.949999999999998,0.609999999999994,0.339999999999998,0.04,460.429894736842,325.65,899.14,374.165245901639,615.198823529412,0
"TW-12-238-2","TW","12","12-238","2",70,2000,0.499999999999995,0.359999999999994,0.139999999999995,0.1,464.7542,354.89,902.58,403.122222222222,623.236428571429,0
"TW-12-238-2","TW","12","12-238","2",71,2001,0.699999999999998,0.419999999999997,0.279999999999996,0.01,503.027,302.78,863.27,388.413333333333,674.9475,0
"TW-12-238-2","TW","12","12-238","2",72,2002,0,0,0,NA,NA,NA,NA,NA,NA,0
"TW-12-238-2","TW","12","12-238","2",73,2003,0.549999999999992,0.329999999999993,0.219999999999994,0.06,427.452727272727,353.63,668.7,384.697878787879,491.585,0
"TW-12-238-2","TW","12","12-238","2",74,2004,0.339999999999998,0.189999999999993,0.150000000000001,0.05,476.094117647059,396.41,652.83,426.342631578947,539.112666666667,0
"TW-12-238-2","TW","12","12-238","2",75,2005,0.719999999999994,0.429999999999988,0.290000000000001,0.03,476.625138888889,343.2,887.72,387.520930232558,608.745172413793,0
"TW-12-238-2","TW","12","12-238","2",76,2006,0.299999999999992,0.209999999999989,0.0899999999999983,0.09,454.922333333333,353.72,684.07,406.085714285714,568.874444444444,0
"TW-12-238-2","TW","12","12-238","2",77,2007,0.210000000000003,0.12999999999999,0.0800000000000074,0.03,513.242380952381,410.09,718.56,457.829230769231,603.28875,0
"TW-12-238-2","TW","12","12-238","2",78,2008,0.660000000000006,0.490000000000004,0.169999999999997,0.02,483.681363636364,341.14,891.14,394.637142857143,740.338235294118,0
"TW-12-238-2","TW","12","12-238","2",79,2009,0.670000000000011,0.480000000000013,0.190000000000007,0.01,454.973880597015,332.4,829.18,390.389791666667,618.133684210526,0
"TW-12-238-2","TW","12","12-238","2",80,2010,1.00000000000001,0.560000000000011,0.440000000000007,0.05,490.6345,335.78,901.17,391.091607142857,617.325454545455,0
"TW-12-238-2","TW","12","12-238","2",81,2011,0.869999999999999,0.520000000000005,0.349999999999989,0.31,530.16367816092,364.94,939.74,412.134807692308,705.520857142857,0
"TW-12-238-2","TW","12","12-238","2",82,2012,0.820000000000002,0.529999999999996,0.290000000000001,0.22,554.524390243902,371.41,931.92,422.881132075472,795.113793103448,0
"TW-12-238-2","TW","12","12-238","2",83,2013,1.15999999999999,0.519999999999991,0.639999999999995,0.02,522.921982758621,318.66,897.99,389.964423076923,630.95,0
"TW-12-238-2","TW","12","12-238","2",84,2014,1.10999999999999,0.779999999999996,0.329999999999993,0.22,467.629279279279,344.37,847.8,389.253333333333,652.881515151515,0
