site,species,stand,stand_old,plot,treatment,tree,dbh_in,ht,hcb,velocity,tree_ba,cr,ba_plot,ba_all,ba_plot_PP,ba
TW,PIPO,4,4,2,150,579,6.8,50.2,34.2,3.38,0.25219296,0.3187251,157.7384064,167.082381,157.7384064,167.082381
TW,PIPO,4,4,2,150,605,12.9,42.6,27,3.553333333,0.90760014,0.366197183,157.7384064,167.082381,157.7384064,167.082381
TW,PIPO,4,4,2,150,607,6.9,39,28.2,2.923333333,0.25966494,0.276923077,157.7384064,167.082381,157.7384064,167.082381
TW,PIPO,4,4,2,150,609,13,49.1,28.9,2.996666667,0.921726,0.411405295,157.7384064,167.082381,157.7384064,167.082381
TW,PIPO,4,4,3,150,215,13.5,49.6,30.6,3.1,0.9939915,0.383064516,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,222,8.6,41.9,27.9,3.631,0.40337784,0.334128878,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,286,9.7,47.7,29.6,2.745,0.51316686,0.379454927,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,289,14.3,63.2,38.3,3.527,1.11528846,0.393987342,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,293,12.5,55.4,27.7,4.006,0.8521875,0.5,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,300,12.4,50.6,24,3.723,0.83860704,0.5256917,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,302,12.6,45.2,20.8,3.309,0.86587704,0.539823009,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,309,14.4,69.2,30.2,3.471,1.13094144,0.563583815,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,319,13.9,56.5,18.8,3.556,1.05376734,0.667256637,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,323,9.1,47.1,29.9,3.794,0.45164574,0.365180467,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,326,13.6,62.3,32.6,3.177,1.00877184,0.476725522,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,327,9,44.1,29.2,3.755,0.441774,0.337868481,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,330,15.3,65.3,40.7,3.775,1.27672686,0.376722818,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,331,11.3,55,30.9,3.58,0.69642126,0.438181818,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,382,9.7,48.7,29.3,3.611,0.51316686,0.39835729,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,384,8.8,42.4,32.1,3.923,0.42235776,0.242924528,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,386,11.1,57.6,36,3.867,0.67198734,0.375,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,389,12.6,57.8,34.9,3.68,0.86587704,0.396193772,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,390,12.4,59,38.3,3.714,0.83860704,0.350847458,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,448,8.8,48.2,27.7,3.636,0.42235776,0.425311203,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,4,4,3,150,450,11.5,40.7,23.7,3.353,0.7212915,0.417690418,160.9819002,167.082381,160.9819002,167.082381
TW,PIPO,5,5,1,120,41,11,45.3,30.9,2.815,0.659934,0.317880795,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,43,8.7,43.8,22.4,3.491,0.41281326,0.488584475,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,46,8.7,47.2,31.1,2.07,0.41281326,0.341101695,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,50,15.1,53.5,32.9,3.63,1.24356654,0.385046729,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,51,12.2,57.5,29.4,3.978,0.81177336,0.488695652,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,53,15.1,64.2,38.4,3.7,1.24356654,0.401869159,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,64,11.8,52.4,26.1,3.783,0.75941496,0.501908397,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,67,12.9,64.2,34.2,3.931,0.90760014,0.46728972,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,71,13.5,67,38,3.651,0.9939915,0.432835821,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,75,8.8,40.6,25.1,2.786,0.42235776,0.381773399,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,107,8.8,42.1,26.5,3.823,0.42235776,0.370546318,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,110,13.5,56,30.8,3.746,0.9939915,0.45,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,118,14.1,61.5,33.6,3.751,1.08430974,0.453658537,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,130,12.8,48.7,33.5,3.482,0.89358336,0.31211499,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,133,11.7,54.3,33.1,3.797,0.74659806,0.390423573,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,135,11.5,52.1,31.7,3.641,0.7212915,0.391554702,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,139,13.7,52.9,21.2,3.584,1.02366126,0.599243856,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,1,120,188,13.3,58.9,37.7,3.727,0.96475806,0.359932088,147.1838256,127.548153,147.1838256,127.548153
TW,PIPO,5,5,2,120,144,8.2,32.1,11.7,3.421,0.36672696,0.635514019,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,146,14.1,56.9,28.6,3.601,1.08430974,0.497363796,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,162,10.7,37.9,24.9,3.091,0.62442846,0.343007916,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,165,9.5,41.9,24,2.819,0.4922235,0.427207637,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,166,15.7,65.5,25.3,3.327,1.34435646,0.613740458,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,167,14.2,62.4,35.9,3.511,1.09974456,0.424679487,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,215,13.2,57.6,22.2,3.613,0.95030496,0.614583333,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,222,15,52,29.9,3.409,1.22715,0.425,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,224,12.6,52,34.3,3.521,0.86587704,0.340384615,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,226,11.6,50.3,17.4,3.78,0.73389024,0.654075547,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,228,15,58.7,30.7,3.388,1.22715,0.477001704,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,2,120,248,9.1,41.2,27.4,3.659,0.45164574,0.334951456,104.6780766,127.548153,104.6780766,127.548153
TW,PIPO,5,5,3,120,269,13.3,53.8,30.1,3.663333333,0.96475806,0.440520446,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,273,15.2,55.1,26.9,3.493333333,1.26009216,0.511796733,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,277,14.2,53.2,26,3.02,1.09974456,0.511278195,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,316,15.1,57.9,30.1,3.48,1.24356654,0.480138169,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,320,8.5,33.8,17,2.256666667,0.3940515,0.49704142,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,322,18,52.9,24.6,3.843333333,1.767096,0.534971645,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,323,13.8,55.9,28.2,3.873333333,1.03865976,0.495527728,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,325,11.4,56.3,26.7,3.766666667,0.70880184,0.525754885,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,329,11.5,51.2,18.2,3.696666667,0.7212915,0.64453125,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,335,12.9,56.3,36.8,3.676666667,0.90760014,0.346358792,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,354,12.3,56.6,32.3,3.7,0.82513566,0.429328622,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,356,10.5,49.2,31.2,4.336666667,0.6013035,0.365853659,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,359,10.7,39.9,22.6,3.896666667,0.62442846,0.43358396,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,5,5,3,120,362,13,49.2,25.9,3.66,0.921726,0.473577236,130.7825568,127.548153,130.7825568,127.548153
TW,PIPO,6,6,1,80,20,14.2,65,25.9,3.286,1.09974456,0.601538462,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,37,17.6,72.5,27.3,3.403,1.68943104,0.623448276,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,48,14.8,58.9,33,3.306,1.19464416,0.439728353,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,71,15.3,60.7,16.2,3.661,1.27672686,0.733113674,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,73,14.7,62.6,17.8,3.488,1.17855486,0.715654952,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,74,15.6,70.9,30,3.562,1.32728544,0.576868829,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,76,13.8,63.7,32.9,3.731,1.03865976,0.483516484,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,78,14.2,64.8,22.3,3.536,1.09974456,0.655864198,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,1,80,100,14.1,61,31.5,3.728,1.08430974,0.483606557,109.8910098,100.6924752,109.8910098,100.6924752
TW,PIPO,6,6,2,80,120,18.2,66.3,28.7,3.197,1.80658296,0.567119155,72.7356348,100.6924752,72.7356348,100.6924752
TW,PIPO,6,6,2,80,124,14,56.7,23.6,2.936,1.068984,0.58377425,72.7356348,100.6924752,72.7356348,100.6924752
TW,PIPO,6,6,2,80,130,11.8,58.6,24.7,4.026,0.75941496,0.578498294,72.7356348,100.6924752,72.7356348,100.6924752
TW,PIPO,6,6,2,80,155,15.2,55.6,29.2,3.42,1.26009216,0.474820144,72.7356348,100.6924752,72.7356348,100.6924752
TW,PIPO,6,6,2,80,158,13.3,56.7,27.8,3.797,0.96475806,0.509700176,72.7356348,100.6924752,72.7356348,100.6924752
TW,PIPO,6,6,2,80,175,16.1,51.7,16.6,3.622,1.41373134,0.678916828,72.7356348,100.6924752,72.7356348,100.6924752
TW,PIPO,6,6,3,80,149,11.7,53.3,27.9,3.599,0.74659806,0.476547842,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,152,15.9,61.2,29.8,3.715,1.37882574,0.513071895,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,177,14,58.6,33,3.776,1.068984,0.436860068,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,181,12.9,46,18.8,3.443,0.90760014,0.591304348,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,181,12.7,46.1,21.7,3.483,0.87967566,0.529284165,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,205,12.8,59.9,25.4,4.028,0.89358336,0.575959933,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,207,15.2,57.9,21.3,3.381,1.26009216,0.632124352,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,209,12,48.2,12.6,3.197,0.785376,0.738589212,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,212,14.5,56,20.3,3.69,1.1467035,0.6375,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,231,13.3,47.3,21.3,3.579,0.96475806,0.549682875,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,237,10.8,49.2,25.7,3.698,0.63615456,0.477642276,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,6,6,3,80,242,15.3,64.4,33.3,3.762,1.27672686,0.482919255,119.450781,100.6924752,119.450781,100.6924752
TW,PIPO,7,7,1,40,35,22.4,66.4,22.1,2.879,2.73659904,0.667168675,27.3659904,36.2001978,27.3659904,36.2001978
TW,PIPO,7,7,2,40,71,21,64.8,18.4,2.662,2.405214,0.716049383,24.05214,36.2001978,24.05214,36.2001978
TW,PIPO,7,7,3,40,95,24.3,64.9,14.1,2.598,3.22053246,0.782742681,57.182463,36.2001978,57.182463,36.2001978
TW,PIPO,7,7,3,40,153,21.4,59.2,14.5,3.405,2.49771384,0.755067568,57.182463,36.2001978,57.182463,36.2001978
TW,PIPO,8,8,1,150,87,10.8,61.2,25.5,3.98,0.63615456,0.583333333,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,89,12.5,52.1,18,3.685,0.8521875,0.654510557,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,91,15.6,68.1,28.1,3.95,1.32728544,0.587371512,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,108,13.2,63.2,36,3.904,0.95030496,0.430379747,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,115,8.8,38.2,16.7,3.51,0.42235776,0.562827225,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,117,10.1,54,32.1,3.569,0.55636254,0.405555556,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,120,10.2,48.6,35.4,3.484,0.56743416,0.271604938,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,125,6.5,41.8,24.3,3.454,0.2304315,0.418660287,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,127,11.9,53.6,35.6,3.879,0.77234094,0.335820896,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,159,10.5,55.7,36.8,3.937,0.6013035,0.339317774,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,162,9.6,54.8,41.8,3.935,0.50264064,0.237226277,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,163,12.5,67.1,31.1,3.84,0.8521875,0.536512668,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,165,11.2,58.3,39.3,4.191,0.68414976,0.325900515,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,167,9.2,51.8,33.5,3.768,0.46162656,0.353281853,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,168,7.8,55.2,41.8,4.056,0.33182136,0.242753623,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,169,9.3,51.6,34,3.947,0.47171646,0.341085271,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,170,7.4,48.2,40.1,3.818,0.29866104,0.168049793,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,174,9.5,54.9,32.9,4.046,0.4922235,0.400728597,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,176,13.3,59.3,37.3,3.936,0.96475806,0.370994941,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,177,7.5,45.2,35.1,3.641,0.3067875,0.223451327,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,180,9,40.1,26.7,3.755,0.441774,0.334164589,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,181,8.5,47.7,31.9,3.618,0.3940515,0.331236897,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,185,7.1,45.1,27.8,3.315,0.27493614,0.383592018,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,187,11.5,42.5,27.5,3.365,0.7212915,0.352941176,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,189,15.8,53,34.3,3.412,1.36153656,0.352830189,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,196,7.5,41.4,25.3,3.799,0.3067875,0.388888889,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,212,9.7,51.6,35.6,3.932,0.51316686,0.310077519,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,218,12.3,59.5,36,3.902,0.82513566,0.394957983,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,221,11.7,57.4,35.4,3.886,0.74659806,0.383275261,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,222,11.7,63.1,37.2,3.83,0.74659806,0.410459588,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,288,9.1,53.3,33.8,3.802,0.45164574,0.365853659,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,1,150,289,9,56.1,34.9,4.035,0.441774,0.377896613,195.0803082,175.9425858,195.0803082,175.9425858
TW,PIPO,8,8,2,150,494,13,57.4,36.1,3.697,0.921726,0.371080139,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,500,15.1,62.9,34.3,3.349,1.24356654,0.454689984,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,506,8.6,50.3,29.6,3.608,0.40337784,0.411530815,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,518,10.4,51.5,30.7,3.715,0.58990464,0.403883495,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,521,11.5,55,34.1,4.137,0.7212915,0.38,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,523,10.7,55.6,39.1,3.941,0.62442846,0.29676259,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,527,8.1,55.3,37.5,3.985,0.35783694,0.321880651,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,529,13.6,62.3,38.2,4.155,1.00877184,0.386837881,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,532,13.5,61.9,35.2,3.981,0.9939915,0.431340872,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,533,10.2,55.7,34.8,3.674,0.56743416,0.375224417,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,536,10.6,61.6,37.9,3.961,0.61281144,0.38474026,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,586,13.1,58.6,31.8,3.796,0.93596094,0.457337884,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,589,9.5,51.6,27.1,3.573,0.4922235,0.474806202,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,601,14.3,70.4,42.5,4.009,1.11528846,0.396306818,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,605,12.9,57.6,21.5,3.925,0.90760014,0.626736111,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,608,11.7,55,31.9,3.756,0.74659806,0.42,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,612,9.5,51.7,26.9,3.644,0.4922235,0.479690522,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,613,14.4,62.7,37.7,3.701,1.13094144,0.398724083,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,2,150,651,11.7,59.6,31.6,4.202,0.74659806,0.469798658,146.1257496,175.9425858,146.1257496,175.9425858
TW,PIPO,8,8,3,150,336,9.4,58.1,39.3,4.12,0.48191544,0.323580034,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,345,11.7,50.9,29.1,3.734,0.74659806,0.428290766,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,375,15.8,68.3,39.5,3.761,1.36153656,0.421669107,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,377,12.8,57.6,35.6,3.068,0.89358336,0.381944444,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,380,13.3,60.2,36.4,3.802,0.96475806,0.395348837,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,382,9.8,58.1,39.9,4.153,0.52380216,0.313253012,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,386,10.7,55.7,38.8,4.012,0.62442846,0.303411131,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,388,8.6,56.8,38.2,3.823,0.40337784,0.327464789,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,391,14,65,38.3,3.852,1.068984,0.410769231,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,418,13.4,66.4,42,3.905,0.97932024,0.36746988,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,420,10.6,64,44.7,3.916,0.61281144,0.3015625,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,422,11,55.2,37,3.546,0.659934,0.329710145,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,424,11.3,59.3,43.2,3.987,0.69642126,0.271500843,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,426,11.7,49.6,37.5,3.435,0.74659806,0.243951613,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,428,9.2,52.1,31.4,3.825,0.46162656,0.39731286,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,430,8.4,50,35,3.577,0.38483424,0.3,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,431,9.2,49.7,33.4,3.504,0.46162656,0.327967807,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,435,11.9,59.1,35.4,3.887,0.77234094,0.401015228,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,436,15.3,62.8,36.2,3.274,1.27672686,0.423566879,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,464,11.3,52.7,31.5,3.627,0.69642126,0.40227704,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,465,10.5,47.6,29.3,3.691,0.6013035,0.384453782,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,469,16.6,67,31.7,3.883,1.50290424,0.526865672,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,470,9.7,44.8,29.7,3.11,0.51316686,0.337053571,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,8,8,3,150,471,15,54.8,30.6,3.167,1.22715,0.441605839,186.6216996,175.9425858,186.6216996,175.9425858
TW,PIPO,9,9,1,100,42,16.3,58.7,27.3,3.51,1.44907326,0.534923339,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,236,14.7,59.5,18.6,3.62,1.17855486,0.687394958,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,237,12.7,58.1,18.1,3.49,0.87967566,0.688468158,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,245,15.6,59.8,26.3,3.67,1.32728544,0.560200669,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,250,15.8,66.7,23.7,3.71,1.36153656,0.644677661,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,257,16.3,65.9,24.5,3.63,1.44907326,0.628224583,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,265,10.2,53,26.3,3.57,0.56743416,0.503773585,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,267,10.5,39.1,24.8,3.38,0.6013035,0.3657289,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,270,13.5,50.6,39.8,3.59,0.9939915,0.213438735,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,321,14.8,67.2,32.2,3.85,1.19464416,0.520833333,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,1,100,326,16.3,69.8,28.9,3.53,1.44907326,0.585959885,124.5164562,134.6979834,124.5164562,134.6979834
TW,PIPO,9,9,2,100,122,15.2,64.4,33,4.19,1.26009216,0.48757764,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,126,17.1,71.8,35.2,3.67,1.59480414,0.509749304,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,127,16,65,24,3.6,1.396224,0.630769231,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,129,16.6,62.5,33.1,3.89,1.50290424,0.4704,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,187,11.9,60.7,27.8,3.68,0.77234094,0.542009885,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,194,15.4,66.3,21.9,3.27,1.29347064,0.669683258,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,198,14.4,64.6,24,3.74,1.13094144,0.628482972,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,200,12.3,62.7,23.1,4.3,0.82513566,0.631578947,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,208,14.7,67.6,22.5,3.91,1.17855486,0.667159763,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,2,100,217,15.7,67.7,33.9,3.54,1.34435646,0.499261448,122.9882454,134.6979834,122.9882454,134.6979834
TW,PIPO,9,9,3,100,11,15.4,65.7,36.4,3.93,1.29347064,0.445966514,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,18,13.5,62.3,26.8,4.05,0.9939915,0.569823435,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,57,18.9,82.4,29.2,3.48,1.94822334,0.645631068,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,61,14.2,46.3,19.7,3.67,1.09974456,0.574514039,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,64,14.4,61.4,25.9,3.55,1.13094144,0.578175896,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,72,12.4,57.1,26.3,3.48,0.83860704,0.539404553,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,75,13.4,56.9,28.2,3.77,0.97932024,0.504393673,156.5892486,134.6979834,156.5892486,134.6979834
