"density"	"ring"	"newring"	"mm"	"cutoff"	"newEorL"	"boundary1"	"boundary2"
388.28	76	76	184.41	752.702	"EW"	187.08	"187.58"
388.8	76	76	184.42	752.702	"EW"	187.08	"187.58"
382.24	76	76	184.43	752.702	"EW"	187.08	"187.58"
365.45	76	76	184.44	752.702	"EW"	187.08	"187.58"
376.22	76	76	184.45	752.702	"EW"	187.08	"187.58"
385.95	76	76	184.46	752.702	"EW"	187.08	"187.58"
397.13	76	76	184.47	752.702	"EW"	187.08	"187.58"
377.86	76	76	184.48	752.702	"EW"	187.08	"187.58"
388.11	76	76	184.49	752.702	"EW"	187.08	"187.58"
401.74	76	76	184.5	752.702	"EW"	187.08	"187.58"
374.6	76	76	184.51	752.702	"EW"	187.08	"187.58"
378.54	76	76	184.52	752.702	"EW"	187.08	"187.58"
375.37	76	76	184.53	752.702	"EW"	187.08	"187.58"
387.07	76	76	184.54	752.702	"EW"	187.08	"187.58"
401.57	76	76	184.55	752.702	"EW"	187.08	"187.58"
383.36	76	76	184.56	752.702	"EW"	187.08	"187.58"
387.85	76	76	184.57	752.702	"EW"	187.08	"187.58"
386.3	76	76	184.58	752.702	"EW"	187.08	"187.58"
385.6	76	76	184.59	752.702	"EW"	187.08	"187.58"
382.24	76	76	184.6	752.702	"EW"	187.08	"187.58"
372.11	76	76	184.61	752.702	"EW"	187.08	"187.58"
382.5	76	76	184.62	752.702	"EW"	187.08	"187.58"
426.34	76	76	184.63	752.702	"EW"	187.08	"187.58"
397.39	76	76	184.64	752.702	"EW"	187.08	"187.58"
379.49	76	76	184.65	752.702	"EW"	187.08	"187.58"
417.43	76	76	184.66	752.702	"EW"	187.08	"187.58"
418.84	76	76	184.67	752.702	"EW"	187.08	"187.58"
405.58	76	76	184.68	752.702	"EW"	187.08	"187.58"
409.26	76	76	184.69	752.702	"EW"	187.08	"187.58"
406.54	76	76	184.7	752.702	"EW"	187.08	"187.58"
405.84	76	76	184.71	752.702	"EW"	187.08	"187.58"
383.1	76	76	184.72	752.702	"EW"	187.08	"187.58"
412.5	76	76	184.73	752.702	"EW"	187.08	"187.58"
438.26	76	76	184.74	752.702	"EW"	187.08	"187.58"
427.05	76	76	184.75	752.702	"EW"	187.08	"187.58"
438.88	76	76	184.76	752.702	"EW"	187.08	"187.58"
437.54	76	76	184.77	752.702	"EW"	187.08	"187.58"
416.63	76	76	184.78	752.702	"EW"	187.08	"187.58"
418.92	76	76	184.79	752.702	"EW"	187.08	"187.58"
424.84	76	76	184.8	752.702	"EW"	187.08	"187.58"
437.19	76	76	184.81	752.702	"EW"	187.08	"187.58"
433.53	76	76	184.82	752.702	"EW"	187.08	"187.58"
434.25	76	76	184.83	752.702	"EW"	187.08	"187.58"
452.6	76	76	184.84	752.702	"EW"	187.08	"187.58"
430.96	76	76	184.85	752.702	"EW"	187.08	"187.58"
437.36	76	76	184.86	752.702	"EW"	187.08	"187.58"
439.59	76	76	184.87	752.702	"EW"	187.08	"187.58"
480.48	76	76	184.88	752.702	"EW"	187.08	"187.58"
470.61	76	76	184.89	752.702	"EW"	187.08	"187.58"
471.71	76	76	184.9	752.702	"EW"	187.08	"187.58"
455.39	76	76	184.91	752.702	"EW"	187.08	"187.58"
463.98	76	76	184.92	752.702	"EW"	187.08	"187.58"
460.9	76	76	184.93	752.702	"EW"	187.08	"187.58"
460.54	76	76	184.94	752.702	"EW"	187.08	"187.58"
467.52	76	76	184.95	752.702	"EW"	187.08	"187.58"
484.7	76	76	184.96	752.702	"EW"	187.08	"187.58"
478.55	76	76	184.97	752.702	"EW"	187.08	"187.58"
478.01	76	76	184.98	752.702	"EW"	187.08	"187.58"
478.83	76	76	184.99	752.702	"EW"	187.08	"187.58"
472.62	76	76	185	752.702	"EW"	187.08	"187.58"
498.07	76	76	185.01	752.702	"EW"	187.08	"187.58"
481.21	76	76	185.02	752.702	"EW"	187.08	"187.58"
501.32	76	76	185.03	752.702	"EW"	187.08	"187.58"
487.82	76	76	185.04	752.702	"EW"	187.08	"187.58"
485.06	76	76	185.05	752.702	"EW"	187.08	"187.58"
461.26	76	76	185.06	752.702	"EW"	187.08	"187.58"
490.31	76	76	185.07	752.702	"EW"	187.08	"187.58"
480.66	76	76	185.08	752.702	"EW"	187.08	"187.58"
489.76	76	76	185.09	752.702	"EW"	187.08	"187.58"
488.19	76	76	185.1	752.702	"EW"	187.08	"187.58"
460.72	76	76	185.11	752.702	"EW"	187.08	"187.58"
472.53	76	76	185.12	752.702	"EW"	187.08	"187.58"
478.01	76	76	185.13	752.702	"EW"	187.08	"187.58"
477.46	76	76	185.14	752.702	"EW"	187.08	"187.58"
504.57	76	76	185.15	752.702	"EW"	187.08	"187.58"
464.89	76	76	185.16	752.702	"EW"	187.08	"187.58"
495.57	76	76	185.17	752.702	"EW"	187.08	"187.58"
500.76	76	76	185.18	752.702	"EW"	187.08	"187.58"
463.07	76	76	185.19	752.702	"EW"	187.08	"187.58"
443.98	76	76	185.2	752.702	"EW"	187.08	"187.58"
467.52	76	76	185.21	752.702	"EW"	187.08	"187.58"
459.9	76	76	185.22	752.702	"EW"	187.08	"187.58"
460.81	76	76	185.23	752.702	"EW"	187.08	"187.58"
476.27	76	76	185.24	752.702	"EW"	187.08	"187.58"
467.79	76	76	185.25	752.702	"EW"	187.08	"187.58"
472.8	76	76	185.26	752.702	"EW"	187.08	"187.58"
469.34	76	76	185.27	752.702	"EW"	187.08	"187.58"
482.13	76	76	185.28	752.702	"EW"	187.08	"187.58"
472.89	76	76	185.29	752.702	"EW"	187.08	"187.58"
494.19	76	76	185.3	752.702	"EW"	187.08	"187.58"
462.44	76	76	185.31	752.702	"EW"	187.08	"187.58"
446.57	76	76	185.32	752.702	"EW"	187.08	"187.58"
455.75	76	76	185.33	752.702	"EW"	187.08	"187.58"
441.11	76	76	185.34	752.702	"EW"	187.08	"187.58"
438.43	76	76	185.35	752.702	"EW"	187.08	"187.58"
472.71	76	76	185.36	752.702	"EW"	187.08	"187.58"
447.56	76	76	185.37	752.702	"EW"	187.08	"187.58"
457.28	76	76	185.38	752.702	"EW"	187.08	"187.58"
458.46	76	76	185.39	752.702	"EW"	187.08	"187.58"
453.68	76	76	185.4	752.702	"EW"	187.08	"187.58"
441.02	76	76	185.41	752.702	"EW"	187.08	"187.58"
441.83	76	76	185.42	752.702	"EW"	187.08	"187.58"
444.24	76	76	185.43	752.702	"EW"	187.08	"187.58"
420.6	76	76	185.44	752.702	"EW"	187.08	"187.58"
426.34	76	76	185.45	752.702	"EW"	187.08	"187.58"
430.42	76	76	185.46	752.702	"EW"	187.08	"187.58"
427.14	76	76	185.47	752.702	"EW"	187.08	"187.58"
429.89	76	76	185.48	752.702	"EW"	187.08	"187.58"
450.44	76	76	185.49	752.702	"EW"	187.08	"187.58"
435.4	76	76	185.5	752.702	"EW"	187.08	"187.58"
424.66	76	76	185.51	752.702	"EW"	187.08	"187.58"
438.79	76	76	185.52	752.702	"EW"	187.08	"187.58"
457.46	76	76	185.53	752.702	"EW"	187.08	"187.58"
458.55	76	76	185.54	752.702	"EW"	187.08	"187.58"
413.12	76	76	185.55	752.702	"EW"	187.08	"187.58"
447.83	76	76	185.56	752.702	"EW"	187.08	"187.58"
452.5	76	76	185.57	752.702	"EW"	187.08	"187.58"
468.79	76	76	185.58	752.702	"EW"	187.08	"187.58"
437.63	76	76	185.59	752.702	"EW"	187.08	"187.58"
446.93	76	76	185.6	752.702	"EW"	187.08	"187.58"
438.79	76	76	185.61	752.702	"EW"	187.08	"187.58"
421.22	76	76	185.62	752.702	"EW"	187.08	"187.58"
472.25	76	76	185.63	752.702	"EW"	187.08	"187.58"
447.02	76	76	185.64	752.702	"EW"	187.08	"187.58"
455.12	76	76	185.65	752.702	"EW"	187.08	"187.58"
436.92	76	76	185.66	752.702	"EW"	187.08	"187.58"
425.37	76	76	185.67	752.702	"EW"	187.08	"187.58"
458.82	76	76	185.68	752.702	"EW"	187.08	"187.58"
430.78	76	76	185.69	752.702	"EW"	187.08	"187.58"
441.74	76	76	185.7	752.702	"EW"	187.08	"187.58"
441.83	76	76	185.71	752.702	"EW"	187.08	"187.58"
444.51	76	76	185.72	752.702	"EW"	187.08	"187.58"
455.75	76	76	185.73	752.702	"EW"	187.08	"187.58"
437.36	76	76	185.74	752.702	"EW"	187.08	"187.58"
439.59	76	76	185.75	752.702	"EW"	187.08	"187.58"
455.84	76	76	185.76	752.702	"EW"	187.08	"187.58"
426.88	76	76	185.77	752.702	"EW"	187.08	"187.58"
442.81	76	76	185.78	752.702	"EW"	187.08	"187.58"
424.04	76	76	185.79	752.702	"EW"	187.08	"187.58"
423.07	76	76	185.8	752.702	"EW"	187.08	"187.58"
454.85	76	76	185.81	752.702	"EW"	187.08	"187.58"
476.54	76	76	185.82	752.702	"EW"	187.08	"187.58"
434.6	76	76	185.83	752.702	"EW"	187.08	"187.58"
435.49	76	76	185.84	752.702	"EW"	187.08	"187.58"
437.1	76	76	185.85	752.702	"EW"	187.08	"187.58"
470.43	76	76	185.86	752.702	"EW"	187.08	"187.58"
430.33	76	76	185.87	752.702	"EW"	187.08	"187.58"
455.03	76	76	185.88	752.702	"EW"	187.08	"187.58"
445.32	76	76	185.89	752.702	"EW"	187.08	"187.58"
420.07	76	76	185.9	752.702	"EW"	187.08	"187.58"
446.22	76	76	185.91	752.702	"EW"	187.08	"187.58"
461.8	76	76	185.92	752.702	"EW"	187.08	"187.58"
440.04	76	76	185.93	752.702	"EW"	187.08	"187.58"
432.38	76	76	185.94	752.702	"EW"	187.08	"187.58"
425.55	76	76	185.95	752.702	"EW"	187.08	"187.58"
429	76	76	185.96	752.702	"EW"	187.08	"187.58"
443.62	76	76	185.97	752.702	"EW"	187.08	"187.58"
408.91	76	76	185.98	752.702	"EW"	187.08	"187.58"
417.34	76	76	185.99	752.702	"EW"	187.08	"187.58"
442.72	76	76	186	752.702	"EW"	187.08	"187.58"
444.42	76	76	186.01	752.702	"EW"	187.08	"187.58"
414.35	76	76	186.02	752.702	"EW"	187.08	"187.58"
418.22	76	76	186.03	752.702	"EW"	187.08	"187.58"
438.08	76	76	186.04	752.702	"EW"	187.08	"187.58"
445.41	76	76	186.05	752.702	"EW"	187.08	"187.58"
430.6	76	76	186.06	752.702	"EW"	187.08	"187.58"
434.16	76	76	186.07	752.702	"EW"	187.08	"187.58"
440.22	76	76	186.08	752.702	"EW"	187.08	"187.58"
437.45	76	76	186.09	752.702	"EW"	187.08	"187.58"
445.95	76	76	186.1	752.702	"EW"	187.08	"187.58"
449.18	76	76	186.11	752.702	"EW"	187.08	"187.58"
429.36	76	76	186.12	752.702	"EW"	187.08	"187.58"
442.1	76	76	186.13	752.702	"EW"	187.08	"187.58"
471.52	76	76	186.14	752.702	"EW"	187.08	"187.58"
488.19	76	76	186.15	752.702	"EW"	187.08	"187.58"
494.28	76	76	186.16	752.702	"EW"	187.08	"187.58"
467.16	76	76	186.17	752.702	"EW"	187.08	"187.58"
458.01	76	76	186.18	752.702	"EW"	187.08	"187.58"
497.15	76	76	186.19	752.702	"EW"	187.08	"187.58"
491.6	76	76	186.2	752.702	"EW"	187.08	"187.58"
473.26	76	76	186.21	752.702	"EW"	187.08	"187.58"
504.66	76	76	186.22	752.702	"EW"	187.08	"187.58"
521.78	76	76	186.23	752.702	"EW"	187.08	"187.58"
513.15	76	76	186.24	752.702	"EW"	187.08	"187.58"
505.13	76	76	186.25	752.702	"EW"	187.08	"187.58"
498.63	76	76	186.26	752.702	"EW"	187.08	"187.58"
494.74	76	76	186.27	752.702	"EW"	187.08	"187.58"
515.96	76	76	186.28	752.702	"EW"	187.08	"187.58"
500.11	76	76	186.29	752.702	"EW"	187.08	"187.58"
520.65	76	76	186.3	752.702	"EW"	187.08	"187.58"
531.5	76	76	186.31	752.702	"EW"	187.08	"187.58"
501.69	76	76	186.32	752.702	"EW"	187.08	"187.58"
549.77	76	76	186.33	752.702	"EW"	187.08	"187.58"
508.39	76	76	186.34	752.702	"EW"	187.08	"187.58"
513.71	76	76	186.35	752.702	"EW"	187.08	"187.58"
524.98	76	76	186.36	752.702	"EW"	187.08	"187.58"
509.6	76	76	186.37	752.702	"EW"	187.08	"187.58"
541.84	76	76	186.38	752.702	"EW"	187.08	"187.58"
541.56	76	76	186.39	752.702	"EW"	187.08	"187.58"
532.54	76	76	186.4	752.702	"EW"	187.08	"187.58"
538.89	76	76	186.41	752.702	"EW"	187.08	"187.58"
539.46	76	76	186.42	752.702	"EW"	187.08	"187.58"
537.47	76	76	186.43	752.702	"EW"	187.08	"187.58"
529.7	76	76	186.44	752.702	"EW"	187.08	"187.58"
529.89	76	76	186.45	752.702	"EW"	187.08	"187.58"
528.38	76	76	186.46	752.702	"EW"	187.08	"187.58"
550.53	76	76	186.47	752.702	"EW"	187.08	"187.58"
526.68	76	76	186.48	752.702	"EW"	187.08	"187.58"
543.27	76	76	186.49	752.702	"EW"	187.08	"187.58"
558.88	76	76	186.5	752.702	"EW"	187.08	"187.58"
570.19	76	76	186.51	752.702	"EW"	187.08	"187.58"
569.6	76	76	186.52	752.702	"EW"	187.08	"187.58"
573.58	76	76	186.53	752.702	"EW"	187.08	"187.58"
569.51	76	76	186.54	752.702	"EW"	187.08	"187.58"
575.04	76	76	186.55	752.702	"EW"	187.08	"187.58"
564.77	76	76	186.56	752.702	"EW"	187.08	"187.58"
587.44	76	76	186.57	752.702	"EW"	187.08	"187.58"
589.2	76	76	186.58	752.702	"EW"	187.08	"187.58"
580.98	76	76	186.59	752.702	"EW"	187.08	"187.58"
602.8	76	76	186.6	752.702	"EW"	187.08	"187.58"
556.29	76	76	186.61	752.702	"EW"	187.08	"187.58"
596.68	76	76	186.62	752.702	"EW"	187.08	"187.58"
607.75	76	76	186.63	752.702	"EW"	187.08	"187.58"
593.82	76	76	186.64	752.702	"EW"	187.08	"187.58"
606.76	76	76	186.65	752.702	"EW"	187.08	"187.58"
626.42	76	76	186.66	752.702	"EW"	187.08	"187.58"
627.43	76	76	186.67	752.702	"EW"	187.08	"187.58"
606.76	76	76	186.68	752.702	"EW"	187.08	"187.58"
596.87	76	76	186.69	752.702	"EW"	187.08	"187.58"
636.1	76	76	186.7	752.702	"EW"	187.08	"187.58"
633.07	76	76	186.71	752.702	"EW"	187.08	"187.58"
628.43	76	76	186.72	752.702	"EW"	187.08	"187.58"
632.66	76	76	186.73	752.702	"EW"	187.08	"187.58"
659.61	76	76	186.74	752.702	"EW"	187.08	"187.58"
661.46	76	76	186.75	752.702	"EW"	187.08	"187.58"
663.82	76	76	186.76	752.702	"EW"	187.08	"187.58"
677.35	76	76	186.77	752.702	"EW"	187.08	"187.58"
677.56	76	76	186.78	752.702	"EW"	187.08	"187.58"
663.51	76	76	186.79	752.702	"EW"	187.08	"187.58"
662.59	76	76	186.8	752.702	"EW"	187.08	"187.58"
654.9	76	76	186.81	752.702	"EW"	187.08	"187.58"
648.78	76	76	186.82	752.702	"EW"	187.08	"187.58"
679.22	76	76	186.83	752.702	"EW"	187.08	"187.58"
718.42	76	76	186.84	752.702	"EW"	187.08	"187.58"
677.97	76	76	186.85	752.702	"EW"	187.08	"187.58"
699.7	76	76	186.86	752.702	"EW"	187.08	"187.58"
681.71	76	76	186.87	752.702	"EW"	187.08	"187.58"
670.41	76	76	186.88	752.702	"EW"	187.08	"187.58"
664.23	76	76	186.89	752.702	"EW"	187.08	"187.58"
685.14	76	76	186.9	752.702	"EW"	187.08	"187.58"
668.35	76	76	186.91	752.702	"EW"	187.08	"187.58"
677.97	76	76	186.92	752.702	"EW"	187.08	"187.58"
692.25	76	76	186.93	752.702	"EW"	187.08	"187.58"
669.38	76	76	186.94	752.702	"EW"	187.08	"187.58"
692.77	76	76	186.95	752.702	"EW"	187.08	"187.58"
695.39	76	76	186.96	752.702	"EW"	187.08	"187.58"
678.07	76	76	186.97	752.702	"EW"	187.08	"187.58"
702.85	76	76	186.98	752.702	"EW"	187.08	"187.58"
685.46	76	76	186.99	752.702	"EW"	187.08	"187.58"
692.77	76	76	187	752.702	"EW"	187.08	"187.58"
722.15	76	76	187.01	752.702	"EW"	187.08	"187.58"
700.64	76	76	187.02	752.702	"EW"	187.08	"187.58"
714.17	76	76	187.03	752.702	"EW"	187.08	"187.58"
706.55	76	76	187.04	752.702	"EW"	187.08	"187.58"
740.39	76	76	187.05	752.702	"EW"	187.08	"187.58"
744.49	76	76	187.06	752.702	"EW"	187.08	"187.58"
748.93	76	76	187.07	752.702	"EW"	187.08	"187.58"
753.82	76	76	187.08	752.702	"LW"	187.08	"187.58"
770.34	76	76	187.09	752.702	"LW"	187.08	"187.58"
759.6	76	76	187.1	752.702	"LW"	187.08	"187.58"
787.7	76	76	187.11	752.702	"LW"	187.08	"187.58"
778.83	76	76	187.12	752.702	"LW"	187.08	"187.58"
796.17	76	76	187.13	752.702	"LW"	187.08	"187.58"
801.88	76	76	187.14	752.702	"LW"	187.08	"187.58"
793.15	76	76	187.15	752.702	"LW"	187.08	"187.58"
806.71	76	76	187.16	752.702	"LW"	187.08	"187.58"
816.3	76	76	187.17	752.702	"LW"	187.08	"187.58"
815.05	76	76	187.18	752.702	"LW"	187.08	"187.58"
821.97	76	76	187.19	752.702	"LW"	187.08	"187.58"
808.28	76	76	187.2	752.702	"LW"	187.08	"187.58"
844.04	76	76	187.21	752.702	"LW"	187.08	"187.58"
800.2	76	76	187.22	752.702	"LW"	187.08	"187.58"
802.1	76	76	187.23	752.702	"LW"	187.08	"187.58"
822.99	76	76	187.24	752.702	"LW"	187.08	"187.58"
785.25	76	76	187.25	752.702	"LW"	187.08	"187.58"
831.31	76	76	187.26	752.702	"LW"	187.08	"187.58"
840.47	76	76	187.27	752.702	"LW"	187.08	"187.58"
830.62	76	76	187.28	752.702	"LW"	187.08	"187.58"
818.68	76	76	187.29	752.702	"LW"	187.08	"187.58"
825.26	76	76	187.3	752.702	"LW"	187.08	"187.58"
787.14	76	76	187.31	752.702	"LW"	187.08	"187.58"
824.58	76	76	187.32	752.702	"LW"	187.08	"187.58"
849.92	76	76	187.33	752.702	"LW"	187.08	"187.58"
811.44	76	76	187.34	752.702	"LW"	187.08	"187.58"
801.32	76	76	187.35	752.702	"LW"	187.08	"187.58"
804.68	76	76	187.36	752.702	"LW"	187.08	"187.58"
813.02	76	76	187.37	752.702	"LW"	187.08	"187.58"
844.5	76	76	187.38	752.702	"LW"	187.08	"187.58"
826.74	76	76	187.39	752.702	"LW"	187.08	"187.58"
823.9	76	76	187.4	752.702	"LW"	187.08	"187.58"
830.28	76	76	187.41	752.702	"LW"	187.08	"187.58"
842.08	76	76	187.42	752.702	"LW"	187.08	"187.58"
843.12	76	76	187.43	752.702	"LW"	187.08	"187.58"
808.39	76	76	187.44	752.702	"LW"	187.08	"187.58"
813.24	76	76	187.45	752.702	"LW"	187.08	"187.58"
824.81	76	76	187.46	752.702	"LW"	187.08	"187.58"
806.26	76	76	187.47	752.702	"LW"	187.08	"187.58"
809.07	76	76	187.48	752.702	"LW"	187.08	"187.58"
789.7	76	76	187.49	752.702	"LW"	187.08	"187.58"
807.83	76	76	187.5	752.702	"LW"	187.08	"187.58"
765.62	76	76	187.51	752.702	"LW"	187.08	"187.58"
793.71	76	76	187.52	752.702	"LW"	187.08	"187.58"
792.04	76	76	187.53	752.702	"LW"	187.08	"187.58"
788.47	76	76	187.54	752.702	"LW"	187.08	"187.58"
788.92	76	76	187.55	752.702	"LW"	187.08	"187.58"
763.65	76	76	187.56	752.702	"LW"	187.08	"187.58"
776.07	76	76	187.57	752.702	"LW"	187.08	"187.58"
768.91	76	76	187.58	752.702	"LW"	187.08	"187.58"
721.19	76	77	187.59	752.702	"EW"	188.51	"188.95"
718.53	76	77	187.6	752.702	"EW"	188.51	"188.95"
728.88	76	77	187.61	752.702	"EW"	188.51	"188.95"
694.24	76	77	187.62	752.702	"EW"	188.51	"188.95"
684.21	76	77	187.63	752.702	"EW"	188.51	"188.95"
679.73	76	77	187.64	752.702	"EW"	188.51	"188.95"
664.33	76	77	187.65	752.702	"EW"	188.51	"188.95"
687.75	76	77	187.66	752.702	"EW"	188.51	"188.95"
655	76	77	187.67	752.702	"EW"	188.51	"188.95"
640.45	76	77	187.68	752.702	"EW"	188.51	"188.95"
654.9	76	77	187.69	752.702	"EW"	188.51	"188.95"
656.84	76	77	187.7	752.702	"EW"	188.51	"188.95"
651.43	76	77	187.71	752.702	"EW"	188.51	"188.95"
667.84	76	77	187.72	752.702	"EW"	188.51	"188.95"
651.63	76	77	187.73	752.702	"EW"	188.51	"188.95"
644.1	76	77	187.74	752.702	"EW"	188.51	"188.95"
671.45	76	77	187.75	752.702	"EW"	188.51	"188.95"
646.13	76	77	187.76	752.702	"EW"	188.51	"188.95"
639.33	76	77	187.77	752.702	"EW"	188.51	"188.95"
617.51	76	77	187.78	752.702	"EW"	188.51	"188.95"
648.68	76	77	187.79	752.702	"EW"	188.51	"188.95"
638.22	76	77	187.8	752.702	"EW"	188.51	"188.95"
625.62	76	77	187.81	752.702	"EW"	188.51	"188.95"
618.51	76	77	187.82	752.702	"EW"	188.51	"188.95"
636.4	76	77	187.83	752.702	"EW"	188.51	"188.95"
631.66	76	77	187.84	752.702	"EW"	188.51	"188.95"
603.89	76	77	187.85	752.702	"EW"	188.51	"188.95"
595	76	77	187.86	752.702	"EW"	188.51	"188.95"
590.09	76	77	187.87	752.702	"EW"	188.51	"188.95"
568.25	76	77	187.88	752.702	"EW"	188.51	"188.95"
535.66	76	77	187.89	752.702	"EW"	188.51	"188.95"
529.6	76	77	187.9	752.702	"EW"	188.51	"188.95"
489.67	76	77	187.91	752.702	"EW"	188.51	"188.95"
483.78	76	77	187.92	752.702	"EW"	188.51	"188.95"
489.02	76	77	187.93	752.702	"EW"	188.51	"188.95"
479.84	77	77	187.94	678.796	"EW"	188.51	"188.95"
461.26	77	77	187.95	678.796	"EW"	188.51	"188.95"
486.63	77	77	187.96	678.796	"EW"	188.51	"188.95"
476.09	77	77	187.97	678.796	"EW"	188.51	"188.95"
476.18	77	77	187.98	678.796	"EW"	188.51	"188.95"
464.43	77	77	187.99	678.796	"EW"	188.51	"188.95"
470.98	77	77	188	678.796	"EW"	188.51	"188.95"
474.99	77	77	188.01	678.796	"EW"	188.51	"188.95"
498.07	77	77	188.02	678.796	"EW"	188.51	"188.95"
504.76	77	77	188.03	678.796	"EW"	188.51	"188.95"
510.26	77	77	188.04	678.796	"EW"	188.51	"188.95"
544.03	77	77	188.05	678.796	"EW"	188.51	"188.95"
555.33	77	77	188.06	678.796	"EW"	188.51	"188.95"
553.02	77	77	188.07	678.796	"EW"	188.51	"188.95"
542.98	77	77	188.08	678.796	"EW"	188.51	"188.95"
544.13	77	77	188.09	678.796	"EW"	188.51	"188.95"
547.76	77	77	188.1	678.796	"EW"	188.51	"188.95"
522.82	77	77	188.11	678.796	"EW"	188.51	"188.95"
532.35	77	77	188.12	678.796	"EW"	188.51	"188.95"
569.12	77	77	188.13	678.796	"EW"	188.51	"188.95"
569.7	77	77	188.14	678.796	"EW"	188.51	"188.95"
572.03	77	77	188.15	678.796	"EW"	188.51	"188.95"
586.16	77	77	188.16	678.796	"EW"	188.51	"188.95"
547.85	77	77	188.17	678.796	"EW"	188.51	"188.95"
595.2	77	77	188.18	678.796	"EW"	188.51	"188.95"
587.24	77	77	188.19	678.796	"EW"	188.51	"188.95"
577.08	77	77	188.2	678.796	"EW"	188.51	"188.95"
599.24	77	77	188.21	678.796	"EW"	188.51	"188.95"
591.85	77	77	188.22	678.796	"EW"	188.51	"188.95"
576.69	77	77	188.23	678.796	"EW"	188.51	"188.95"
570.28	77	77	188.24	678.796	"EW"	188.51	"188.95"
591.56	77	77	188.25	678.796	"EW"	188.51	"188.95"
585.77	77	77	188.26	678.796	"EW"	188.51	"188.95"
573.68	77	77	188.27	678.796	"EW"	188.51	"188.95"
561.87	77	77	188.28	678.796	"EW"	188.51	"188.95"
557.73	77	77	188.29	678.796	"EW"	188.51	"188.95"
563.9	77	77	188.3	678.796	"EW"	188.51	"188.95"
555.61	77	77	188.31	678.796	"EW"	188.51	"188.95"
539.27	77	77	188.32	678.796	"EW"	188.51	"188.95"
555.13	77	77	188.33	678.796	"EW"	188.51	"188.95"
561	77	77	188.34	678.796	"EW"	188.51	"188.95"
569.22	77	77	188.35	678.796	"EW"	188.51	"188.95"
559.94	77	77	188.36	678.796	"EW"	188.51	"188.95"
587.24	77	77	188.37	678.796	"EW"	188.51	"188.95"
592.84	77	77	188.38	678.796	"EW"	188.51	"188.95"
590.09	77	77	188.39	678.796	"EW"	188.51	"188.95"
607.85	77	77	188.4	678.796	"EW"	188.51	"188.95"
610.44	77	77	188.41	678.796	"EW"	188.51	"188.95"
635.49	77	77	188.42	678.796	"EW"	188.51	"188.95"
626.53	77	77	188.43	678.796	"EW"	188.51	"188.95"
586.46	77	77	188.44	678.796	"EW"	188.51	"188.95"
668.56	77	77	188.45	678.796	"EW"	188.51	"188.95"
654.7	77	77	188.46	678.796	"EW"	188.51	"188.95"
677.97	77	77	188.47	678.796	"EW"	188.51	"188.95"
653.98	77	77	188.48	678.796	"EW"	188.51	"188.95"
655.62	77	77	188.49	678.796	"EW"	188.51	"188.95"
664.95	77	77	188.5	678.796	"EW"	188.51	"188.95"
689.74	77	77	188.51	678.796	"LW"	188.51	"188.95"
689.74	77	77	188.52	678.796	"LW"	188.51	"188.95"
677.24	77	77	188.53	678.796	"LW"	188.51	"188.95"
673.72	77	77	188.54	678.796	"LW"	188.51	"188.95"
668.35	77	77	188.55	678.796	"LW"	188.51	"188.95"
660.84	77	77	188.56	678.796	"LW"	188.51	"188.95"
675.59	77	77	188.57	678.796	"LW"	188.51	"188.95"
681.92	77	77	188.58	678.796	"LW"	188.51	"188.95"
682.65	77	77	188.59	678.796	"LW"	188.51	"188.95"
665.36	77	77	188.6	678.796	"LW"	188.51	"188.95"
678.8	77	77	188.61	678.796	"LW"	188.51	"188.95"
672.07	77	77	188.62	678.796	"LW"	188.51	"188.95"
629.14	77	77	188.63	678.796	"LW"	188.51	"188.95"
656.95	77	77	188.64	678.796	"LW"	188.51	"188.95"
677.24	77	77	188.65	678.796	"LW"	188.51	"188.95"
649.49	77	77	188.66	678.796	"LW"	188.51	"188.95"
668.04	77	77	188.67	678.796	"LW"	188.51	"188.95"
655.21	77	77	188.68	678.796	"LW"	188.51	"188.95"
651.33	77	77	188.69	678.796	"LW"	188.51	"188.95"
651.02	77	77	188.7	678.796	"LW"	188.51	"188.95"
673.52	77	77	188.71	678.796	"LW"	188.51	"188.95"
660.64	77	77	188.72	678.796	"LW"	188.51	"188.95"
655.92	77	77	188.73	678.796	"LW"	188.51	"188.95"
674.45	77	77	188.74	678.796	"LW"	188.51	"188.95"
675.17	77	77	188.75	678.796	"LW"	188.51	"188.95"
697.59	77	77	188.76	678.796	"LW"	188.51	"188.95"
703.59	77	77	188.77	678.796	"LW"	188.51	"188.95"
696.86	77	77	188.78	678.796	"LW"	188.51	"188.95"
709.51	77	77	188.79	678.796	"LW"	188.51	"188.95"
691.41	77	77	188.8	678.796	"LW"	188.51	"188.95"
715.76	77	77	188.81	678.796	"LW"	188.51	"188.95"
695.81	77	77	188.82	678.796	"LW"	188.51	"188.95"
722.15	77	77	188.83	678.796	"LW"	188.51	"188.95"
705.91	77	77	188.84	678.796	"LW"	188.51	"188.95"
733.18	77	77	188.85	678.796	"LW"	188.51	"188.95"
698.54	77	77	188.86	678.796	"LW"	188.51	"188.95"
723.64	77	77	188.87	678.796	"LW"	188.51	"188.95"
696.54	77	77	188.88	678.796	"LW"	188.51	"188.95"
677.35	77	77	188.89	678.796	"LW"	188.51	"188.95"
667.11	77	77	188.9	678.796	"LW"	188.51	"188.95"
